compound,EC,ro,p_value,adjusted_p_value
Mesotrione,"3.2.1.10,3.2.1.20",0.48896393079120604,7.364997322175243e-05,0.00030197401694005276
Mesotrione,6.2.1.30,0.7926820807959266,4.457941987700541e-14,4.054233854803768e-12
Mesotrione,3.2.2.21,0.6515848488351115,1.7178953329894084e-08,1.5068703413796067e-07
Mesotrione,2.5.1.48,0.6655006044997123,6.588466557693656e-09,9.147439856694508e-08
Mesotrione,1.1.5.2,0.673004186207775,3.846976514011018e-09,5.56336850667654e-08
Mesotrione,2.7.7.87,0.6951445026183476,7.154305016609023e-10,1.2048528663524175e-08
Mesotrione,"1.1.1.2,1.1.1.346",0.5950245745664567,5.335200088365273e-07,3.2871890169492482e-06
Mesotrione,"1.1.1.412,5.1.3.26",0.5313826863792723,1.2511061947068204e-05,6.085759129457643e-05
Mesotrione,"1.3.1.74,3.4.21.107",0.5697619817037559,2.0203536270696826e-06,1.113376698441539e-05
Mesotrione,"2.7.4.3,6.3.4.4",0.3894087443943651,0.0021030878569262045,0.006207598407586201
Mesotrione,"2.3.1.12,4.1.1.44",0.353371413746566,0.005612676782142487,0.01477323984154069
Mesotrione,"2.7.1.144,2.7.1.56",0.7028169725322567,3.854308018360202e-10,6.8056482654340754e-09
Mesotrione,"2.6.1.111,5.4.3.8",0.3525319628469996,0.005735114398907311,0.015056167898777362
Mesotrione,"1.14.19.23,1.14.19.25,1.14.19.35,1.14.19.36,1.14.19.45",0.567095588612202,2.3103908388022295e-06,1.2590827504715556e-05
Mesotrione,4.1.3.41,0.7457336190069626,8.145316627876264e-12,2.187452035331719e-10
Mesotrione,"4.2.1.117,4.2.1.3",0.7247445475065476,5.877728852528818e-11,1.2047126653333563e-09
Mesotrione,"6.4.1.3,6.4.1.4",0.3741096229813518,0.0032335218850397317,0.009080389268867055
Mesotrione,5.3.2.5,0.46176751822759216,0.00020415270911530183,0.0007626657859588694
Mesotrione,5.1.3.34,0.7601734260636597,1.8639347829239796e-12,6.127993701642352e-11
Mesotrione,"2.4.1.339,2.4.1.340,3.2.1.197",0.6804956741731779,2.2131214631743343e-09,3.3528176829129295e-08
Mesotrione,1.3.3.6,0.4508339281198945,0.000300454942566319,0.0010840164246331357
Mesotrione,1.1.1.122,0.6845355930060953,1.631472022035106e-09,2.5428958636511758e-08
Mesotrione,1.1.1.53,0.5414320943412276,7.93061233166167e-06,3.928826134773996e-05
Mesotrione,"2.7.1.107,2.7.1.66",0.7167074554821768,1.1951261372335157e-10,2.387290227844564e-09
Mesotrione,2.7.10.1,0.5634181322709294,2.7746216260114442e-06,1.4898943820244294e-05
Mesotrione,1.1.9.1,0.5094188038761571,3.226154307309595e-05,0.00014191144617641107
Mesotrione,6.3.4.3,0.7120925850830858,1.776886819464102e-10,3.332166336198994e-09
Mesotrione,1.20.4.3,0.46435552104537486,0.00018595130393984975,0.0007001798191459308
Mesotrione,3.5.2.14,0.4199914857054188,0.0008355590861589627,0.002717897654713541
Mesotrione,4.2.1.47,0.6632263881335573,7.732111403664695e-09,1.0600493961082507e-07
Mesotrione,"2.8.2.35,2.8.2.5",0.36978672161910575,0.003638149352931241,0.01007616796331255
Mesotrione,3.6.1.7,0.5490520667815276,5.557530107486577e-06,2.8240338959814068e-05
Mesotrione,3.2.1.89,0.7685011829328221,7.590917261267652e-13,3.3575369428986584e-11
Mesotrione,"1.3.99.26,1.3.99.28,1.3.99.29,1.3.99.31",0.6369845216667692,4.459719111882485e-08,3.3600719675044683e-07
Mesotrione,3.6.3.30,0.7070902248469912,2.7078850140023117e-10,4.903162703994458e-09
Mesotrione,2.7.1.40,0.6481459287995928,2.1606280971169042e-08,1.834303809562608e-07
Mesotrione,"2.5.1.1,2.5.1.10,2.5.1.29",0.6807553372065722,2.1704840188230616e-09,3.292190040049509e-08
Mesotrione,1.3.8.6,0.6578383428822457,1.1236561200584855e-08,1.495989381466786e-07
Mesotrione,3.5.1.104,0.5744149632422234,1.5941625008793346e-06,8.949869042546913e-06
Mesotrione,"2.5.1.16,4.1.1.50",0.7372477309470417,1.8522219272713486e-11,4.446929281376322e-10
Mesotrione,5.99.1.2,0.6504687081218291,1.8512106775378047e-08,1.5991061843496087e-07
Mesotrione,4.3.1.3,0.7099258255780331,2.1349274057234928e-10,3.931879738002201e-09
Mesotrione,"4.2.1.20,5.3.1.24",0.7767996124318959,2.9859039299014814e-13,1.5503126692914226e-11
Mesotrione,4.1.3.4,0.7337671322175332,2.571055512100904e-11,5.899792784700689e-10
Mesotrione,"3.1.13.3,3.1.3.7",0.6853405639205971,1.534408438433245e-09,2.403953898342008e-08
Mesotrione,2.3.1.82,0.6978939140690497,5.744745355292439e-10,9.841546979319731e-09
Mesotrione,2.3.1.128,0.6957779878880485,6.803060190120123e-10,1.1502339297280212e-08
Mesotrione,2.1.1.171,0.6736606114584708,3.6673897274487706e-09,5.3260602591424094e-08
Mesotrione,3.5.4.3,0.7425153836705461,1.1164739239572856e-11,2.867784357536186e-10
Mesotrione,2.7.7.43,0.7226357364031825,7.097640148722426e-11,1.4467968028561693e-09
Mesotrione,1.14.13.82,0.4785388853758175,0.00010997830143807469,0.00043483222186210585
Mesotrione,2.1.1.304,0.3536646967511849,0.005570444703378849,0.01467771887275266
Mesotrione,4.2.2.5,0.6934863771908233,8.156984519413193e-10,1.3593038458385478e-08
Mesotrione,"3.6.1.66,3.6.1.9",0.32958256345338666,0.010125357904591811,0.02468744914926692
Mesotrione,"2.1.1.297,2.1.1.298",0.40119136015209783,0.0014888537584195856,0.004562983959379966
Mesotrione,"2.1.1.163,2.1.1.201,2.5.1.133,2.5.1.62",0.329499706795232,0.010145410902071219,0.024730531439064785
Mesotrione,"2.1.1.101,2.1.1.307",0.49166633500358137,6.623814968463823e-05,0.0002742446109678019
Mesotrione,"2.7.7.6,3.4.24.40",0.5462065467679114,6.353181002955247e-06,3.1937418006046724e-05
Mesotrione,2.5.1.21,0.36250609176933024,0.004421617124842275,0.011967220015101435
Mesotrione,"1.17.1.1,1.18.1.7",0.4393852773850382,0.0004442028187732286,0.0015401415644027635
Mesotrione,3.4.22.37,0.8154662459417013,2.139086746989729e-15,3.8961658913899756e-13
Mesotrione,"2.1.1.173,2.1.1.191,2.1.1.264",0.7977480782803752,2.3467505191200138e-14,2.4753195443068932e-12
Mesotrione,"4.1.1.105,4.1.1.28",0.7314131510960125,3.200245657817601e-11,7.103919000732781e-10
Mesotrione,1.3.1.28,0.4843485004676979,8.809665200927692e-05,0.0003552394768009745
Mesotrione,2.7.1.35,0.6797891678394493,2.333186860541442e-09,3.520584890309631e-08
Mesotrione,"1.1.1.338,1.5.1.21",0.5115103322089497,2.956128748708255e-05,0.0001310620402381807
Mesotrione,3.6.3.44,0.5110627533571632,3.0120900617189515e-05,0.00013329869968117214
Mesotrione,1.1.1.388,0.38154897553459916,0.0026298802812277536,0.007565169289793156
Mesotrione,2.5.1.26,0.36151882262606266,0.004538577210266505,0.01225032236028446
Mesotrione,"1.1.1.157,1.1.1.35,4.2.1.17,5.1.2.3",0.4975818251172849,5.234984622778591e-05,0.00022114368904898771
Mesotrione,"1.18.1.2,1.19.1.1,1.4.1.13,1.4.1.14",0.4777963811993956,0.00011310887272345287,0.00044623160464974336
Mesotrione,"3.2.1.14,3.2.1.40,3.2.1.99",0.4014231287021568,0.001478585810185059,0.004535842954347052
Mesotrione,"4.1.2.41,4.2.1.101,4.2.1.57",0.7375956102846855,1.7919905104117374e-11,4.322129855131415e-10
Mesotrione,2.3.1.118,0.7180261471197245,1.0655442585430415e-10,2.137958294496168e-09
Mesotrione,3.1.1.75,0.6310418265176712,6.483032912509673e-08,4.804264621615504e-07
Mesotrione,2.1.1.137,0.7190833089853359,9.714287097634295e-11,1.9572413783537213e-09
Mesotrione,"1.8.1.9,3.1.3.3",0.46284970130288533,0.00019635220052401035,0.000736049367067261
Mesotrione,"3.2.1.14,3.2.1.4",0.4957795098858623,5.626657185673402e-05,0.00023615678094598063
Mesotrione,2.4.1.182,0.6681401631277764,5.461962861392937e-09,7.69286456602038e-08
Mesotrione,"1.2.1.16,1.2.1.20,1.2.1.26,1.2.1.79",0.7727004510070232,4.757380358035718e-13,2.2827437096009704e-11
Mesotrione,4.2.1.104,0.6673929501932373,5.760825036533178e-09,8.083524443182842e-08
Mesotrione,2.8.1.11,0.4807014740996379,0.00010130811057711764,0.0004034519705327915
Mesotrione,1.16.3.3,0.45073985237473313,0.00030143874185027377,0.0010871380554035943
Mesotrione,3.4.24.75,0.7745927333539553,3.841577622342933e-13,1.9129813273990008e-11
Mesotrione,6.3.4.20,0.6920771890862787,9.112598400263271e-10,1.4963376903725713e-08
Mesotrione,"2.7.1.202,2.7.3.9",0.5805583644710698,1.1593981549684722e-06,6.684368515551457e-06
Mesotrione,2.5.1.31,0.6773465831362775,2.797623068253771e-09,4.1577346223483456e-08
Mesotrione,4.2.1.24,0.6882158918932249,1.2305328364924057e-09,1.9628131681522005e-08
Mesotrione,3.4.11.9,0.6793356849842881,2.4134782544139624e-09,3.630852824750886e-08
Mesotrione,"2.7.7.13,2.7.7.99",0.7381058497083747,1.7070129132410018e-11,4.144886942136268e-10
Mesotrione,1.1.1.271,0.6796563765334972,2.3564322123776364e-09,3.553779844359397e-08
Mesotrione,6.2.1.3,0.6626498811814028,8.050539612388986e-09,1.1001484398239314e-07
Mesotrione,4.1.1.37,0.7081860383135508,2.471013722674756e-10,4.508954522797799e-09
Mesotrione,3.1.11.1,0.6506375660832348,1.8304326629361753e-08,1.5821827048825686e-07
Mesotrione,1.2.4.1,0.7181107787550722,1.0577014561626314e-10,2.123190204316169e-09
Mesotrione,"5.1.3.2,5.1.3.6,5.1.3.7",0.5436936113729809,7.142804112075924e-06,3.55620116163628e-05
Mesotrione,1.14.14.3,0.3289962695044831,0.01026799469491784,0.024992378826052715
Mesotrione,"2.6.1.11,2.6.1.17,2.6.1.19,2.6.1.22",0.36048289544796613,0.004664227400059235,0.012552898765851828
Mesotrione,"2.10.1.1,2.7.7.75",0.41866123672123057,0.0008713803286636632,0.002822069954074344
Mesotrione,"4.2.1.2,4.2.1.32",0.7899457987025726,6.258390845330015e-14,5.245771285811151e-12
Mesotrione,"1.1.1.27,1.1.1.350",0.8400715508671326,4.843074654606485e-17,1.796976706625803e-14
Mesotrione,"1.1.1.28,1.1.1.399,1.1.1.95",0.7180277600070776,1.065394276876394e-10,2.1377548361523173e-09
Mesotrione,2.1.1.295,0.6842205029335404,1.6710282986141152e-09,2.60077345588999e-08
Mesotrione,4.1.1.104,0.48077330226147913,0.00010103122538507936,0.0004024476324824907
Mesotrione,"2.1.1.319,2.1.1.320",0.6797596248676248,2.338339535366653e-09,3.527823868267406e-08
Mesotrione,3.7.1.12,0.7407712337418041,1.321978402498754e-11,3.319497197906914e-10
Mesotrione,"1.14.11.27,1.14.11.30",0.4367690891883202,0.00048479111375663794,0.0016670516661826786
Mesotrione,3.6.3.55,0.7191914874196048,9.622569988795209e-11,1.8765567976287555e-09
Mesotrione,"2.7.8.41,2.7.8.5",0.6319468054743865,6.127154286631217e-08,4.552602368002049e-07
Mesotrione,1.3.1.25,0.6358345500428013,4.797531415625968e-08,3.6088425462766996e-07
Mesotrione,3.1.4.12,0.8474242085983505,1.3771181920235255e-17,6.266870412334235e-15
Mesotrione,"2.6.1.85,4.1.3.27",0.7863237398178411,9.731211746990015e-14,7.27903901769496e-12
Mesotrione,"2.1.1.133,2.1.1.271",0.7038722453556858,3.5345685871242096e-10,6.276651994343722e-09
Mesotrione,3.1.13.1,0.6816904821285116,2.023292083078544e-09,3.086269105781987e-08
Mesotrione,"3.5.3.1,3.5.3.11,3.5.3.17,3.5.3.7",0.6624445963156966,8.16689264536163e-09,1.114552264277242e-07
Mesotrione,3.4.17.19,0.655376932463716,1.3295697741299115e-08,1.1839461276963132e-07
Mesotrione,5.2.1.1,0.7265158246804317,5.00993055473075e-11,1.0422844082505133e-09
Mesotrione,2.4.1.1,0.6540162984727138,1.4582142695046484e-08,1.291444658977215e-07
Mesotrione,"1.12.1.3,1.17.1.9",0.3871110676034102,0.002246366530625099,0.0065853212795130055
Mesotrione,1.1.5.4,0.6829521443483044,1.8396462997952472e-09,2.8303744941266264e-08
Mesotrione,"4.2.1.132,4.2.1.80",0.41318314807241435,0.001033962283808679,0.0032911575406631838
Mesotrione,4.1.2.20,0.7498775051868711,5.389487929448636e-12,1.5329750638650314e-10
Mesotrione,1.3.99.38,0.5527765061445575,4.656011504401762e-06,2.3997164664006572e-05
Mesotrione,1.1.1.60,0.7349436212060418,2.302610826260186e-11,5.3724669097072e-10
Mesotrione,5.4.99.5,0.7403440953574101,1.3775427916992151e-11,3.4397844615468787e-10
Mesotrione,1.3.1.98,0.6907347849840062,1.0120980303092299e-09,1.651994757528553e-08
Mesotrione,1.1.1.85,0.700604542323864,4.6160486444941897e-10,8.044157572486323e-09
Mesotrione,"2.6.1.9,3.1.3.15,4.2.1.19",0.740361789656718,1.375197503355281e-11,3.4349027252895044e-10
Mesotrione,1.1.1.157,0.6813832058445787,2.07058060361342e-09,3.152064472074238e-08
Mesotrione,"3.4.19.5,3.5.1.26",0.666016880591573,6.35214410046342e-09,8.846403000143458e-08
Mesotrione,2.7.7.8,0.671675381674194,4.236322815889299e-09,6.079080416172144e-08
Mesotrione,2.1.1.13,0.6999958649704715,4.849472059138335e-10,8.419923367575699e-09
Mesotrione,1.1.1.169,0.6545382280342866,1.407535283523433e-08,1.2487984266933218e-07
Mesotrione,6.3.4.18,0.6769845915535913,2.873490093901291e-09,4.26127522336604e-08
Mesotrione,"6.3.2.10,6.3.2.13",0.7280908843075731,4.3419666617333097e-11,9.220634095948219e-10
Mesotrione,3.6.3.41,0.69469201313999,7.415659425078581e-10,1.244960549612212e-08
Mesotrione,3.5.2.9,0.743446608369514,1.0196046366772139e-11,2.653033933232939e-10
Mesotrione,"2.5.1.115,2.5.1.116",0.7238039283842261,6.39491829568107e-11,1.3076716429775267e-09
Mesotrione,2.1.1.207,0.6611717283496868,8.924628472718215e-09,1.2094476650448205e-07
Mesotrione,3.1.11.2,0.6547312052972102,1.3892225291819541e-08,1.2340437450425639e-07
Mesotrione,2.4.1.144,0.5655748335166586,2.4927864626215984e-06,1.3501220372219779e-05
Mesotrione,3.1.4.1,0.40119136015209783,0.0014888537584195856,0.004562983959379966
Mesotrione,"2.7.7.7,3.1.3.6,3.1.4.16",0.37425735465338816,0.0032204293177258846,0.009046646402685134
Mesotrione,"1.1.1.26,1.1.1.310,1.1.1.399,1.1.1.95",0.31590689994500853,0.013938141225016699,0.03249210572990146
Mesotrione,"2.4.1.12,3.2.1.58",0.6993578270391911,5.106165410842655e-10,8.830419373194033e-09
Mesotrione,"1.14.13.81,1.16.3.1",0.6635060713042754,7.581959754449303e-09,1.0409233824554437e-07
Mesotrione,"5.3.1.8,5.4.2.8",0.45846556995597937,0.00022973814535536753,0.0008492976625219381
Mesotrione,5.4.4.1,0.4377602857531397,0.0004690330687181343,0.001618162616201156
Mesotrione,3.5.1.26,0.4014231287021568,0.001478585810185059,0.004535842954347052
Mesotrione,1.13.11.20,0.7743791469453779,3.935822607769976e-13,1.9504055921427735e-11
Mesotrione,2.7.11.13,0.3894087443943651,0.0021030878569262045,0.006207598407586201
Mesotrione,"2.6.1.1,2.6.1.84",0.738649265509854,1.6207366643968084e-11,3.9619659139194334e-10
Mesotrione,4.2.1.43,0.8320419823909915,1.7823617580228886e-16,5.1908366715089625e-14
Mesotrione,3.1.4.11,0.3463135551638703,0.006717461556988896,0.01726682454233806
Mesotrione,3.2.1.199,0.6236502306009383,1.0212278377700537e-07,7.234194474043612e-07
Mesotrione,"1.14.14.28,1.14.14.5",0.4074754952921686,0.0012319671220070308,0.003852248296638657
Mesotrione,"3.6.1.13,3.6.1.55",0.39780351826640775,0.0016464219708811016,0.0049956531036834855
Mesotrione,"4.2.2.20,4.2.2.21",0.6167538420220221,1.5440761436340884e-07,1.0555800579629565e-06
Mesotrione,"2.1.1.228,4.6.1.12",0.6955359512127883,6.93528323703259e-10,1.1707454080056542e-08
Mesotrione,1.1.98.6,0.8160567787805247,1.9663298830223144e-15,3.6494784071847387e-13
Mesotrione,1.7.2.4,0.7426416015409527,1.1028486138547529e-11,2.837115193444312e-10
Mesotrione,3.4.24.70,0.5039887038141131,4.03729919806771e-05,0.0001742067051014363
Mesotrione,"2.3.1.1,4.3.2.1",0.3282411135683595,0.010454276885020737,0.025387655955371263
Mesotrione,2.1.1.152,0.7182141070112595,1.0482004630378125e-10,2.104982460464754e-09
Mesotrione,"1.1.1.16,1.1.99.21",0.7435625406753671,1.0081213900103968e-11,2.6275044430208193e-10
Mesotrione,2.3.2.27,0.30912945831228017,0.01624680728159384,0.03704099264648861
Mesotrione,"5.4.99.28,5.4.99.29",0.6997847002802263,4.933039012844185e-10,8.554216612515801e-09
Mesotrione,5.1.3.4,0.7301690057196867,3.589481643677088e-11,7.834370376087081e-10
Mesotrione,2.7.1.16,0.5786285385820716,1.2822733373680078e-06,7.375975623876045e-06
Mesotrione,"6.2.1.5,6.2.1.9",0.7380115278841697,1.7224267871693218e-11,4.1788554272853055e-10
Mesotrione,4.2.2.2,0.5837542552366971,9.798576860826926e-07,5.7312460183615765e-06
Mesotrione,4.1.1.19,0.6504687081218291,1.8512106775378047e-08,1.606770539434361e-07
Mesotrione,4.2.1.12,0.6743185571845283,3.4953748764999547e-09,5.09997909782265e-08
Mesotrione,"2.3.1.16,2.3.1.174,2.3.1.9",0.7478335478068738,6.6137668443723334e-12,1.827575858670909e-10
Mesotrione,"1.2.1.18,1.2.1.27",0.7001413409249638,4.792684904112384e-10,8.327569149468021e-09
Mesotrione,1.14.13.149,0.750117312519371,5.260915633026382e-12,1.500477651160666e-10
Mesotrione,4.1.3.38,0.6515215057775954,1.7252116997076435e-08,1.513438808091915e-07
Mesotrione,5.4.2.2,0.750740376525899,4.940388746342782e-12,1.4216831214904047e-10
Mesotrione,"3.5.4.28,3.5.4.31",0.669200738044046,5.062871454485964e-09,7.170931909724698e-08
Mesotrione,2.7.1.58,0.7110263522908291,1.945275529072273e-10,3.6226249584019042e-09
Mesotrione,2.5.1.78,0.7170247889195258,1.1626397579677424e-10,2.324719538589317e-09
Mesotrione,4.2.1.55,0.7652430323574612,1.0835211394976095e-12,4.156999228600532e-11
Mesotrione,3.5.4.1,0.7661223452039082,9.848601250509992e-13,4.21669232797424e-11
Mesotrione,"3.4.19.5,3.5.1.1",0.7589688396535631,2.116218302938143e-12,6.838880289940086e-11
Mesotrione,"3.5.1.68,3.5.3.8",0.615374639548027,1.6751725785800923e-07,1.1376200155781476e-06
Mesotrione,2.5.1.39,0.7971537727193624,2.5325858427745808e-14,2.6203977807017523e-12
Mesotrione,6.1.1.14,0.6710303756101036,4.438495672306975e-09,6.348907081593335e-08
Mesotrione,2.6.1.13,0.6578593696016719,1.1220346244135287e-08,1.4939661864195795e-07
Mesotrione,1.8.4.11,0.6883873264082058,1.2143501060742344e-09,1.9395311468437545e-08
Mesotrione,6.1.1.12,0.6917960804785005,9.315525470540671e-10,1.5273227441927363e-08
Mesotrione,4.2.1.3,0.6394279648499009,3.814981491318479e-08,2.886615539015547e-07
Mesotrione,4.2.1.151,0.6704829340797908,4.617222402204741e-09,6.583802167719145e-08
Mesotrione,4.1.3.36,0.6661467805564015,6.293959087803123e-09,8.771755732142883e-08
Mesotrione,3.5.3.6,0.707879126006064,2.535291642506463e-10,4.616482097287785e-09
Mesotrione,3.5.1.96,0.849282275839576,9.917579391357046e-18,4.7872952371789896e-15
Mesotrione,3.2.1.22,0.6983614995222935,5.532964939859014e-10,9.505381040970987e-09
Mesotrione,"2.7.2.4,4.1.1.20",0.6513405830123219,1.7462714798936885e-08,1.527619572624716e-07
Mesotrione,2.4.99.17,0.6922376384249707,8.998660702323836e-10,1.4783456420146393e-08
Mesotrione,2.4.1.18,0.7425955659154602,1.1077997323705225e-11,2.847997332643442e-10
Mesotrione,"1.1.1.363,1.1.1.49",0.6561490253602847,1.2614215305086615e-08,1.1269751503342597e-07
Mesotrione,5.5.1.2,0.6718484648407645,4.1835738066333725e-09,6.009264877608834e-08
Mesotrione,1.8.1.8,0.6533526287971418,1.5251494114683917e-08,1.3477681368642923e-07
Mesotrione,1.1.1.336,0.7426463669650032,1.1023372999172578e-11,2.8361081511797765e-10
Mesotrione,"2.7.7.38,4.1.2.52",0.38873380058642754,0.002144304883857718,0.006316715699652064
Mesotrione,"5.4.99.2,5.4.99.63",0.4438227313569778,0.00038236029932322684,0.0013465043146477535
Mesotrione,4.1.99.14,0.8016724565155932,1.4096982752004633e-14,1.6907695960617734e-12
Mesotrione,2.3.1.19,0.5086772644592946,3.327244207947613e-05,0.000145951128169557
Mesotrione,"3.5.1.81,3.5.2.3",0.40200255007730423,0.0014531933328177258,0.004466384537179655
Mesotrione,"1.17.1.10,1.17.1.9",0.5463260584631526,6.317733783744818e-06,3.177895496668536e-05
Mesotrione,"5.1.1.20,5.3.3.18",0.461798753905233,0.000203923643393474,0.0007619006034069317
Mesotrione,"1.2.1.54,1.2.1.99",0.630584852854451,6.670054919859671e-08,4.934741674014674e-07
Mesotrione,"2.8.3.16,2.8.3.22",0.5712489329566363,1.8737715264828327e-06,1.0386987999028475e-05
Mesotrione,2.7.1.199,0.8397341033408608,5.122997341422306e-17,1.8755369984045352e-14
Mesotrione,1.14.11.1,0.40791264810380834,0.001215676418231309,0.003806402813006414
Mesotrione,"6.2.1.25,6.2.1.27",0.3244851055958956,0.011424938812063313,0.027407869905600367
Mesotrione,"1.4.1.3,1.4.1.4",0.6441493516809552,2.8102520911813583e-08,2.297604551376192e-07
Mesotrione,"2.1.1.197,6.3.3.3",0.46746250189503097,0.00016606661806503321,0.0006315204164087707
Mesotrione,"4.1.2.22,4.1.2.9",0.42617984144835624,0.0006857793722395976,0.002276622377497238
Mesotrione,1.1.1.57,0.44675521596645046,0.0003459055695426266,0.0012303058404622505
Mesotrione,6.1.1.22,0.6784815760585704,2.571864267159483e-09,3.8483428821809615e-08
Mesotrione,"1.1.1.57,1.1.1.67",0.7511730098519759,4.728874358469182e-12,1.36968345747502e-10
Mesotrione,"3.5.1.53,3.5.1.6",0.6670942650111487,5.884566679240037e-09,8.241652149797248e-08
Mesotrione,5.3.1.22,0.6863963727034318,1.4153791623794058e-09,2.2311336220149986e-08
Mesotrione,6.3.5.1,0.7341246775566758,2.4864722316852452e-11,5.739218732976757e-10
Mesotrione,3.4.11.19,0.732410005586048,2.917723469368243e-11,6.566877473349902e-10
Mesotrione,2.7.8.26,0.7085277122799183,2.4012778328493745e-10,4.3911731859071585e-09
Mesotrione,3.6.1.41,0.6733984696797579,3.7381334111156916e-09,5.418963500115642e-08
Mesotrione,5.1.1.3,0.6763548164163966,3.0101466428034217e-09,4.448191916290732e-08
Mesotrione,3.6.1.63,0.751392391058632,4.624946405489894e-12,1.3453372326291976e-10
Mesotrione,3.5.3.11,0.7244457194624264,6.037559546836891e-11,1.2365504183299642e-09
Mesotrione,1.3.7.3,0.8017215995972247,1.4006294126232965e-14,1.6834666363605773e-12
Mesotrione,3.6.3.27,0.6544204495661531,1.4188238664693411e-08,1.2584079768926724e-07
Mesotrione,1.1.1.127,0.6230715849526,1.0576819691872831e-07,7.469822678405057e-07
Mesotrione,2.3.1.31,0.6551444327315256,1.350763656638937e-08,1.2017487165067947e-07
Mesotrione,2.3.1.180,0.7274220854078648,4.6145237477665294e-11,9.71086812347402e-10
Mesotrione,"1.1.2.3,1.1.3.15",0.574496604617821,1.5874975452347096e-06,8.914839396272617e-06
Mesotrione,6.3.4.13,0.7198202621714551,9.105567372770481e-11,1.83880562831313e-09
Mesotrione,4.3.2.3,0.7096340247609461,2.188085894991815e-10,4.0511441872884895e-09
Mesotrione,3.1.4.17,0.6691818710359583,5.069723340096802e-09,7.179712402094931e-08
Mesotrione,"1.15.1.1,3.1.11.6",0.7509213723172421,4.850825095273373e-12,1.4002986206485705e-10
Mesotrione,1.1.1.42,0.7120020859301237,1.790622809698079e-10,3.3553464276977864e-09
Mesotrione,"2.5.1.1,2.5.1.10",0.7262858689059911,5.115275121415204e-11,1.061941443732248e-09
Mesotrione,"1.4.1.2,1.4.1.3,1.4.1.4",0.3043097060660317,0.01808116460602759,0.03985079188599165
Mesotrione,2.7.1.47,0.7039366169308016,3.515903213235611e-10,6.246214261595412e-09
Mesotrione,1.11.1.19,0.3969752900693165,0.0016871466438421407,0.005104720327894537
Mesotrione,"3.1.11.6,3.4.21.102",0.5165815137659642,2.385830097525845e-05,0.00010766598413936853
Mesotrione,3.7.1.18,0.8125567322418878,3.2250165916196868e-15,5.375687315184127e-13
Mesotrione,1.2.1.81,0.39064028010407303,0.0020297006227130345,0.006015166669438886
